ds,y,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-05-01,10433.999999999996,9817.17911104645,8253.388644127088,11675.841833166241,9817.17911104645,9817.17911104645,1.0000790653777683,1.0000790653777683,1.0000790653777683,1.0000790653777683,1.0000790653777683,1.0000790653777683,1.0,1.0,1.0,9824.316156948253
2018-06-01,10639.999999999995,9858.768767713054,8251.495126977505,11581.19019435855,9858.768767713054,9858.768767713054,0.9991175245692444,0.9991175245692444,0.9991175245692444,0.9991175245692444,0.9991175245692444,0.9991175245692444,1.0,1.0,1.0,9779.050168584237
2018-07-01,10895.99999999999,9899.184572308766,8166.702634345715,11501.688901010624,9899.184572308766,9899.184572308766,0.9982462348989599,0.9982462348989599,0.9982462348989599,0.9982462348989599,0.9982462348989599,0.9982462348989599,1.0,1.0,1.0,9740.604887063591
2018-08-01,11391.00000000001,9941.121638240304,8339.443195232137,11667.947932208648,9941.121638240304,9941.121638240304,0.9983856970540241,0.9983856970540241,0.9983856970540241,0.9983856970540241,0.9983856970540241,0.9983856970540241,1.0,1.0,1.0,9794.383432383413
2018-09-01,11442.999999999993,9983.236367037514,8215.947765904595,11538.535473187323,9983.236367037514,9983.236367037514,0.9967368773685861,0.9967368773685861,0.9967368773685861,0.9967368773685861,0.9967368773685861,0.9967368773685861,1.0,1.0,1.0,9687.236496935775
2018-10-01,11508.00000000001,10024.162423804803,8471.24127333699,11810.184505548841,10024.162423804803,10024.162423804803,0.9983059591933674,0.9983059591933674,0.9983059591933674,0.9983059591933674,0.9983059591933674,0.9983059591933674,1.0,1.0,1.0,9868.801386849556
2018-11-01,11884.999999999995,10066.628947931598,8470.933100538801,11945.387872773987,10066.628947931598,10066.628947931598,0.9996139591157025,0.9996139591157025,0.9996139591157025,0.9996139591157025,0.9996139591157025,0.9996139591157025,1.0,1.0,1.0,10030.8673146277
2018-12-01,11943.999999999993,10107.896870740535,8540.194422182454,11921.112859805125,10107.896870740535,10107.896870740535,1.0000899381652513,1.0000899381652513,1.0000899381652513,1.0000899381652513,1.0000899381652513,1.0000899381652513,1.0,1.0,1.0,10116.282715389845
2019-01-01,11870.999999999996,10150.718128835186,8672.286986907618,12231.337658302495,10150.718128835186,10150.718128835186,1.0009977839923065,1.0009977839923065,1.0009977839923065,1.0009977839923065,1.0009977839923065,1.0009977839923065,1.0,1.0,1.0,10244.538371982813
2019-02-01,11651.999999999998,10193.720795601519,8687.549562893142,12024.978757213954,10193.720795601519,10193.720795601519,1.0004902609868798,1.0004902609868798,1.0004902609868798,1.0004902609868798,1.0004902609868798,1.0004902609868798,1.0,1.0,1.0,10239.939288563153
2019-03-01,11911.000000000005,10232.718477781917,8681.002212185578,12198.781731475172,10232.718477781917,10232.718477781917,1.0007712334020178,1.0007712334020178,1.0007712334020178,1.0007712334020178,1.0007712334020178,1.0007712334020178,1.0,1.0,1.0,10305.818106136987
2019-04-01,12145.000000000004,10276.068532155286,8775.126975234878,12313.18123467363,10276.068532155286,10276.068532155286,1.0010193664595606,1.0010193664595606,1.0010193664595606,1.0010193664595606,1.0010193664595606,1.0010193664595606,1.0,1.0,1.0,10373.240115694438
2019-05-01,12152.999999999993,10318.195047909248,8702.182212378058,12353.395491783265,10318.195047909248,10318.195047909248,1.0010193913528682,1.0010193913528682,1.0010193913528682,1.0010193913528682,1.0010193913528682,1.0010193913528682,1.0,1.0,1.0,10415.81079310456
2019-06-01,12215.999999999993,10361.907216609394,8566.165642658374,12187.03181210852,10361.907216609394,10361.907216609394,0.999360074571139,0.999360074571139,0.999360074571139,0.999360074571139,0.999360074571139,0.999360074571139,1.0,1.0,1.0,10300.76061975332
2019-07-01,11896.000000000002,10404.385626152469,8495.413671191414,12136.623348996898,10404.385626152469,10404.385626152469,0.9968715839196587,0.9968715839196587,0.9968715839196587,0.9968715839196587,0.9968715839196587,0.9968715839196587,1.0,1.0,1.0,10107.161764209995
2019-08-01,12478.999999999996,10448.462934014942,8708.25114605408,12238.81115070766,10448.462934014942,10448.462934014942,0.998134516390319,0.998134516390319,0.998134516390319,0.998134516390319,0.998134516390319,0.998134516390319,1.0,1.0,1.0,10269.467577066956
2019-09-01,12584.0,10492.726971698685,8752.884858222666,12116.488153228527,10492.726971698685,10492.726971698685,0.9979678042070972,0.9979678042070972,0.9979678042070972,0.9979678042070972,0.9979678042070972,0.9979678042070972,1.0,1.0,1.0,10296.955263205338
2019-10-01,12804.999999999996,10535.741673935454,8846.295563139374,12320.093170765886,10535.741673935454,10535.741673935454,0.9984111927467297,0.9984111927467297,0.9984111927467297,0.9984111927467297,0.9984111927467297,0.9984111927467297,1.0,1.0,1.0,10381.70756765042
2019-11-01,12999.99999999999,10580.375460687288,8926.729068381788,12416.808651050727,10580.375460687288,10580.375460687288,0.9988587634786118,0.9988587634786118,0.9988587634786118,0.9988587634786118,0.9988587634786118,0.9988587634786118,1.0,1.0,1.0,10469.008421643135
2019-12-01,12980.00000000001,10623.749475966828,8959.933756713739,12605.270438136284,10623.749475966828,10623.749475966828,1.000268546657833,1.000268546657833,1.000268546657833,1.000268546657833,1.000268546657833,1.000268546657833,1.0,1.0,1.0,10650.228340251877
2020-01-01,12849.999999999996,10668.756100397311,9088.468442236926,12808.632721459977,10668.756100397311,10668.756100397311,1.0010246208093474,1.0010246208093474,1.0010246208093474,1.0010246208093474,1.0010246208093474,1.0010246208093474,1.0,1.0,1.0,10770.576828785766
2020-02-01,12844.000000000011,10713.953310167453,9069.00304323276,12860.335485012309,10713.953310167453,10713.953310167453,1.0008350953297822,1.0008350953297822,1.0008350953297822,1.0008350953297822,1.0008350953297822,1.0008350953297822,1.0,1.0,1.0,10797.264421525564
2020-03-01,12794.999999999996,10756.407897753883,9351.146375982562,13044.37026574786,10756.407897753883,10756.407897753883,1.0029571512490851,1.0029571512490851,1.0029571512490851,1.0029571512490851,1.0029571512490851,1.0029571512490851,1.0,1.0,1.0,11055.335314687432
2020-04-01,11911.000000000005,10801.976436349481,9153.251695564062,12983.221632648305,10801.976436349481,10801.976436349481,1.000877056454985,1.000877056454985,1.000877056454985,1.000877056454985,1.000877056454985,1.000877056454985,1.0,1.0,1.0,10890.285996302562
2020-05-01,9713.999999999998,10846.258820130146,8931.951275227339,12538.774696350494,10846.258820130146,10846.258820130146,0.9981950571275886,0.9981950571275886,0.9981950571275886,0.9981950571275886,0.9981950571275886,0.9981950571275886,1.0,1.0,1.0,10665.713971762974
2020-06-01,10446.000000000004,10892.208003943282,9111.408128519128,12702.332803454125,10892.208003943282,10892.208003943282,0.9985370033659898,0.9985370033659898,0.9985370033659898,0.9985370033659898,0.9985370033659898,0.9985370033659898,1.0,1.0,1.0,10744.972655754875
2020-07-01,11003.999999999993,10936.860289373784,9233.484344036951,12997.08890703378,10936.860289373784,10936.860289373784,1.000988388089477,1.000988388089477,1.000988388089477,1.000988388089477,1.000988388089477,1.000988388089477,1.0,1.0,1.0,11037.804210105824
2020-08-01,10579.000000000002,10983.193298027636,9207.279349596844,12733.561249442797,10983.193298027636,10983.193298027636,0.9989936611747495,0.9989936611747495,0.9989936611747495,0.9989936611747495,0.9989936611747495,0.9989936611747495,1.0,1.0,1.0,10880.785214883379
2020-09-01,10926.0,11029.722592236383,8799.662883519659,12449.71964011259,11029.722592236383,11029.722592236383,0.9943138464653986,0.9943138464653986,0.9943138464653986,0.9943138464653986,0.9943138464653986,0.9943138464653986,1.0,1.0,1.0,10459.53422056399
2020-10-01,10456.0,11074.9386146654,9288.66256035376,13053.26712402826,11074.9386146654,11074.9386146654,0.9980229814418725,0.9980229814418725,0.9980229814418725,0.9980229814418725,0.9980229814418725,0.9980229814418725,1.0,1.0,1.0,10872.706770739951
2020-11-01,11195.999999999996,11121.856579519786,9438.698502965477,13526.430642379677,11121.856579519786,11121.856579519786,1.001109615329637,1.001109615329637,1.001109615329637,1.001109615329637,1.001109615329637,1.001109615329637,1.0,1.0,1.0,11237.365369434267
2020-12-01,11171.999999999996,11167.450302512043,9451.68073636029,13178.429984907003,11167.450302512043,11167.450302512043,0.9997595943308771,0.9997595943308771,0.9997595943308771,0.9997595943308771,0.9997595943308771,0.9997595943308771,1.0,1.0,1.0,11142.451704147343
2021-01-01,11136.99999999999,11214.760184673605,9570.974516041066,13417.429964625991,11214.760184673605,11214.760184673605,1.000950465480761,1.000950465480761,1.000950465480761,1.000950465480761,1.000950465480761,1.000950465480761,1.0,1.0,1.0,11314.551631846269
2021-02-01,9916.000000000002,11262.270490825384,9438.90385824943,13305.839510708132,11262.270490825384,11262.270490825384,0.9997778151779109,0.9997778151779109,0.9997778151779109,0.9997778151779109,0.9997778151779109,0.9997778151779109,1.0,1.0,1.0,11238.947537179487
2021-03-01,11350.999999999993,11305.356000295393,9694.938021113114,13749.792322064866,11305.356000295393,11305.356000295393,1.0022263947027363,1.0022263947027363,1.0022263947027363,1.0022263947027363,1.0022263947027363,1.0022263947027363,1.0,1.0,1.0,11542.461173543372
2021-04-01,11317.999999999993,11353.250107336837,9570.961839469888,13531.278800722954,11353.250107336837,11353.250107336837,1.0009028539793,1.0009028539793,1.0009028539793,1.0009028539793,1.0009028539793,1.0009028539793,1.0,1.0,1.0,11449.32108584184
2021-05-01,11390.00000000001,11399.792421271088,9634.641626476394,13436.596146691429,11399.792421271088,11399.792421271088,0.999137228170248,0.999137228170248,0.999137228170248,0.999137228170248,0.999137228170248,0.999137228170248,1.0,1.0,1.0,11308.24622316195
2021-06-01,11365.999999999998,11448.086599575628,9585.361294237924,13384.864976810512,11448.086599575628,11448.086599575628,0.9988430863111547,0.9988430863111547,0.9988430863111547,0.9988430863111547,0.9988430863111547,0.9988430863111547,1.0,1.0,1.0,11324.90542933155
2021-07-01,11392.000000000005,11495.01769291247,9682.130807230807,13401.481334569671,11495.01769291247,11495.01769291247,0.9996190525149842,0.9996190525149842,0.9996190525149842,0.9996190525149842,0.9996190525149842,0.9996190525149842,1.0,1.0,1.0,11454.140563828376
2021-08-01,11276.000000000002,11543.715284373831,9580.741234859972,13524.703788791183,11543.715284373831,11543.715284373831,0.9986722025112457,0.9986722025112457,0.9986722025112457,0.9986722025112457,0.9986722025112457,0.9986722025112457,1.0,1.0,1.0,11401.134003802788
2021-09-01,10920.999999999996,11592.619178728975,9480.009041116016,13156.2163669581,11592.619178728975,11592.619178728975,0.9955184516747665,0.9955184516747665,0.9955184516747665,0.9955184516747665,0.9955184516747665,0.9955184516747665,1.0,1.0,1.0,11115.443816648125
2021-10-01,11563.999999999998,11640.142779110856,9664.151407322392,13623.444614499325,11640.142779110856,11640.142779110856,0.9981764471919349,0.9981764471919349,0.9981764471919349,0.9981764471919349,0.9981764471919349,0.9981764471919349,1.0,1.0,1.0,11442.924939458258
2021-11-01,11782.000000000007,11689.455179731043,9949.553340560718,13943.303447061731,11689.455179731043,11689.455179731043,1.0003644985212032,1.0003644985212032,1.0003644985212032,1.0003644985212032,1.0003644985212032,1.0003644985212032,1.0,1.0,1.0,11729.424521866256
2021-12-01,11678.000000000004,11737.37575644269,9916.092636233141,13781.568094009597,11737.37575644269,11737.37575644269,0.99992028569334,0.99992028569334,0.99992028569334,0.99992028569334,0.99992028569334,0.99992028569334,1.0,1.0,1.0,11728.611265167605
2022-01-01,11480.000000000007,11787.10007568129,10018.457174895904,14089.457770717374,11787.10007568129,11787.10007568129,1.0009730200771891,1.0009730200771891,1.0009730200771891,1.0009730200771891,1.0009730200771891,1.0009730200771891,1.0,1.0,1.0,11895.059135926109
2022-02-01,11257.999999999995,11837.035047452027,9967.31246496982,13949.352542101346,11837.035047452027,11837.035047452027,1.000137745884556,1.000137745884556,1.000137745884556,1.000137745884556,1.000137745884556,1.000137745884556,1.0,1.0,1.0,11852.336343040646
2022-03-01,11805.999999999995,11882.319405170974,10145.104294438399,14454.974969955552,11882.319405170974,11882.319405170974,1.0014975051668618,1.0014975051668618,1.0014975051668618,1.0014975051668618,1.0014975051668618,1.0014975051668618,1.0,1.0,1.0,12050.327314523696
2022-04-01,11770.0,11932.657764925147,10126.39768934147,14286.612704123376,11932.657764925147,11932.657764925147,1.0009503279487444,1.0009503279487444,1.0009503279487444,1.0009503279487444,1.0009503279487444,1.0009503279487444,1.0,1.0,1.0,12039.53136728788
2022-05-01,11733.999999999995,11981.575343461202,10173.353260493499,14196.093289596363,11981.575343461202,11981.575343461202,1.000079065377772,1.000079065377772,1.000079065377772,1.000079065377772,1.000079065377772,1.000079065377772,1.0,1.0,1.0,11990.47476915542
2022-06-01,11799.999999999998,12032.334191922926,10047.025599967503,14111.350582403062,12032.334191922926,12032.334191922926,0.9991175245692417,0.9991175245692417,0.9991175245692417,0.9991175245692417,0.9991175245692417,0.9991175245692417,1.0,1.0,1.0,11932.940837957318
2022-07-01,11833.99999999999,12081.660391031333,9981.793719973064,14039.14198673266,12081.660391031333,12081.660391031333,0.9982462348989641,0.9982462348989641,0.9982462348989641,0.9982462348989641,0.9982462348989641,0.9982462348989641,1.0,1.0,1.0,11883.961811164265
2022-08-01,11985.000000000004,12132.843240646269,9992.769146041714,14157.298293427246,12132.843240646269,12132.843240646269,0.9983856970540269,0.9983856970540269,0.9983856970540269,0.9983856970540269,0.9983856970540269,0.9983856970540269,1.0,1.0,1.0,11949.906480432566
2022-09-01,12325.0,12184.242921723924,9869.300696717843,13962.08904114936,12184.242921723924,12184.242921723924,0.9967368773685851,0.9967368773685851,0.9967368773685851,0.9967368773685851,0.9967368773685851,0.9967368773685851,1.0,1.0,1.0,11815.287322898079
2022-10-01,12377.99999999999,12234.191866189403,10105.83269950376,14291.138469972171,12234.191866189403,12234.191866189403,0.9983059591933712,0.9983059591933712,0.9983059591933712,0.9983059591933712,0.9983059591933712,0.9983059591933712,1.0,1.0,1.0,12040.510367530098
2022-11-01,12375.999999999989,12286.020901452823,10350.970242380741,14487.994140187682,12286.020901452823,12286.020901452823,0.9996139591156967,0.9996139591156967,0.9996139591156967,0.9996139591156967,0.9996139591156967,0.9996139591156967,1.0,1.0,1.0,12241.43314546548
2022-12-01,12137.999999999998,12336.387081744086,10350.39541816013,14648.013475397744,12336.387081744086,12336.387081744086,1.0000899381652495,1.0000899381652495,1.0000899381652495,1.0000899381652495,1.0000899381652495,1.0000899381652495,1.0,1.0,1.0,12346.842985773777
2023-01-01,12568.000000000004,12388.649057694449,10449.354556574972,14922.168515842633,12388.649057694449,12388.649057694449,1.0009977839923017,1.0009977839923017,1.0009977839923017,1.0009977839923017,1.0009977839923017,1.0009977839923017,1.0,1.0,1.0,12505.638437524967
2023-02-01,12531.999999999995,12441.132436727588,10493.30758354627,14809.886625308241,12441.132436727588,12441.132436727588,1.0004902609868842,1.0004902609868842,1.0004902609868842,1.0004902609868842,1.0004902609868842,1.0004902609868842,1.0,1.0,1.0,12498.76122186989
2023-03-01,12770.000000000004,12488.727859858049,10674.61715568567,14936.982432926188,12488.727859858049,12488.727859858049,1.000771233402013,1.000771233402013,1.000771233402013,1.000771233402013,1.000771233402013,1.000771233402013,1.0,1.0,1.0,12579.87587728293
2023-04-01,12650.000000000005,12541.635213586304,10588.034648665853,15196.42390902266,12541.635213586304,12541.635213586304,1.0010193664595586,1.0010193664595586,1.0010193664595586,1.0010193664595586,1.0010193664595586,1.0010193664595586,1.0,1.0,1.0,12662.800410271155
2023-05-01,12693.999999999995,12593.04927721046,10749.06769777022,14974.55863633369,12593.04927721046,12593.04927721046,1.0010193913528669,1.0010193913528669,1.0010193913528669,1.0010193913528669,1.0010193913528669,1.0010193913528669,1.0,1.0,1.0,12714.767169689938
2023-06-01,12844.000000000011,12646.398579085177,10446.661225180966,14830.112915686781,12646.398579085177,12646.398579085177,0.9993600745711357,0.9993600745711357,0.9993600745711357,0.9993600745711357,0.9993600745711357,0.9993600745711357,1.0,1.0,1.0,12570.16771715956
2023-07-01,12991.0,12698.242117036025,10440.818778571558,14538.474326988726,12698.242117036025,12698.242117036025,0.996871583919648,0.996871583919648,0.996871583919648,0.996871583919648,0.996871583919648,0.996871583919648,1.0,1.0,1.0,12327.790984734798
2023-08-01,12757.999999999989,12752.037058758831,10644.144245730524,14898.498969209919,12752.037058758831,12752.037058758831,0.9981345163903209,0.9981345163903209,0.9981345163903209,0.9981345163903209,0.9981345163903209,0.9981345163903209,1.0,1.0,1.0,12528.916709149873
2023-08-01,12757.999999999989,12752.037058758831,10696.181060730723,14763.589815329953,12752.037058758831,12752.037058758831,0.9981345163903209,0.9981345163903209,0.9981345163903209,0.9981345163903209,0.9981345163903209,0.9981345163903209,1.0,1.0,1.0,12528.916709149873
2023-09-01,,12806.059897833751,10628.497596707879,14933.219340985876,12806.059897833751,12806.059897833751,0.9979678042070915,0.9979678042070915,0.9979678042070915,0.9979678042070915,0.9979678042070915,0.9979678042070915,1.0,1.0,1.0,12562.033965131035
2023-10-01,,12858.557962651386,10665.535067840121,14980.902940732816,12858.557962651386,12858.557962651386,0.998411192746728,0.998411192746728,0.998411192746728,0.998411192746728,0.998411192746728,0.998411192746728,1.0,1.0,1.0,12666.550544465601
2023-11-01,,12913.032067796394,10816.358495404556,15180.17732363029,12913.032067796394,12913.032067796394,0.9988587634786195,0.9988587634786195,0.9988587634786195,0.9988587634786195,0.9988587634786195,0.9988587634786195,1.0,1.0,1.0,12774.205393568407
2023-12-01,,12965.968661869467,11085.560841059807,15553.957092130306,12965.968661869467,12965.968661869467,1.0002685466578316,1.0002685466578316,1.0002685466578316,1.0002685466578316,1.0002685466578316,1.0002685466578316,1.0,1.0,1.0,12998.980712212644
2024-01-01,,13020.897802621103,11055.537215478886,15659.54438245656,13020.897802621103,13020.897802621103,1.0010246208093498,1.0010246208093498,1.0010246208093498,1.0010246208093498,1.0010246208093498,1.0010246208093498,1.0,1.0,1.0,13147.849330418177
2024-02-01,,13076.059645655358,11075.6451457701,15534.67994351228,13076.059645655358,13076.059645655358,1.0008350953297824,1.0008350953297824,1.0008350953297824,1.0008350953297824,1.0008350953297824,1.0008350953297824,1.0,1.0,1.0,13179.930160378626
2024-03-01,,13127.874200324459,11382.075862369566,16108.947898607114,13127.874200324459,13127.874200324459,1.0029571512490956,1.0029571512490956,1.0029571512490956,1.0029571512490956,1.0029571512490956,1.0029571512490956,1.0,1.0,1.0,13500.646294090706
2024-04-01,,13183.489239086663,11272.68642748577,15639.13179978461,13183.489239086663,13183.489239086663,1.0008770564549856,1.0008770564549856,1.0008770564549856,1.0008770564549856,1.0008770564549856,1.0008770564549856,1.0,1.0,1.0,13293.590134971491
2024-05-01,,13237.534564355932,10874.114941690805,15527.625419139562,13237.534564355932,13237.534564355932,0.9981950571275847,0.9981950571275847,0.9981950571275847,0.9981950571275847,0.9981950571275847,0.9981950571275847,1.0,1.0,1.0,13012.50048178041
2024-06-01,,13293.614169224058,11119.03284878294,15441.940328374894,13293.614169224058,13293.614169224058,0.9985370033659867,0.9985370033659867,0.9985370033659867,0.9985370033659867,0.9985370033659867,0.9985370033659867,1.0,1.0,1.0,13110.093120553942
2024-07-01,,13348.110948396105,11369.266519645225,15871.163522262985,13348.110948396105,13348.110948396105,1.000988388089493,1.000988388089493,1.000988388089493,1.000988388089493,1.000988388089493,1.000988388089493,1.0,1.0,1.0,13473.961741411304
2024-08-01,,13404.659000005191,11190.501393387927,15720.657453374812,13404.659000005191,13404.659000005191,0.9989936611747492,0.9989936611747492,0.9989936611747492,0.9989936611747492,0.9989936611747492,0.9989936611747492,1.0,1.0,1.0,13277.009361691755
2024-09-01,,13461.446612264659,10699.14032753676,15230.063173326978,13461.446612264659,13461.446612264659,0.9943138464653837,0.9943138464653837,0.9943138464653837,0.9943138464653837,0.9943138464653837,0.9943138464653837,1.0,1.0,1.0,12751.053791424314
2024-10-01,,13516.631415586511,11205.213944177349,15666.272198091172,13516.631415586511,13516.631415586511,0.9980229814418683,0.9980229814418683,0.9980229814418683,0.9980229814418683,0.9980229814418683,0.9980229814418683,1.0,1.0,1.0,13264.582461769183
2024-11-01,,13573.893388746948,11696.259458254222,16205.240564029096,13573.893388746948,13573.893388746948,1.0011096153296262,1.0011096153296262,1.0011096153296262,1.0011096153296262,1.0011096153296262,1.0011096153296262,1.0,1.0,1.0,13717.899087350108
2024-12-01,,13629.539164312158,11633.739063532226,15984.784745522407,13629.539164312158,13629.539164312158,0.9997595943308772,0.9997595943308772,0.9997595943308772,0.9997595943308772,0.9997595943308772,0.9997595943308772,1.0,1.0,1.0,13598.377700444616
2025-01-01,,13687.279460826865,11505.243720211081,16467.74891379605,13687.279460826865,13687.279460826865,1.0009504654807608,1.0009504654807608,1.0009504654807608,1.0009504654807608,1.0009504654807608,1.0009504654807608,1.0,1.0,1.0,13811.685926724915
2025-02-01,,13745.26436882851,11710.0567855377,16448.108512917,13745.26436882851,13745.26436882851,0.9997778151779106,0.9997778151779106,0.9997778151779106,0.9997778151779106,0.9997778151779106,0.9997778151779106,1.0,1.0,1.0,13716.192142436368
2025-03-01,,13797.848944790672,11983.83054434329,16604.861617207458,13797.848944790672,13797.848944790672,1.0022263947027397,1.0022263947027397,1.0022263947027397,1.0022263947027397,1.0022263947027397,1.0022263947027397,1.0,1.0,1.0,14093.471943876013
2025-04-01,,13856.302270301689,11812.002552219996,16561.953862710754,13856.302270301689,13856.302270301689,1.0009028539793,1.0009028539793,1.0009028539793,1.0009028539793,1.0009028539793,1.0009028539793,1.0,1.0,1.0,13976.066697197224
2025-05-01,,13913.105772746816,11697.10082918974,16503.50206167129,13913.105772746816,13913.105772746816,0.9991372281702612,0.9991372281702612,0.9991372281702612,0.9991372281702612,0.9991372281702612,0.9991372281702612,1.0,1.0,1.0,13799.003163653182
2025-06-01,,13972.047373271535,11674.345071004815,16324.859682218015,13972.047373271535,13972.047373271535,0.9988430863111527,0.9988430863111527,0.9988430863111527,0.9988430863111527,0.9988430863111527,0.9988430863111527,1.0,1.0,1.0,13818.521071858317
2025-07-01,,14029.325369352166,11799.821547576237,16560.601061215446,14029.325369352166,14029.325369352166,0.9996190525149735,0.9996190525149735,0.9996190525149735,0.9996190525149735,0.9996190525149735,0.9996190525149735,1.0,1.0,1.0,13978.374875584492
2025-08-01,,14088.75932357189,11696.47452510187,16490.622290822168,14088.75932357189,14088.75932357189,0.9986722025112493,0.9986722025112493,0.9986722025112493,0.9986722025112493,0.9986722025112493,0.9986722025112493,1.0,1.0,1.0,13911.060096983294
2025-09-01,,14148.445064304546,11370.898378953918,16052.102233473679,14148.445064304546,14148.445064304546,0.9955184516747618,0.9955184516747618,0.9955184516747618,0.9955184516747618,0.9955184516747618,0.9955184516747618,1.0,1.0,1.0,13553.932055487261
2025-10-01,,14206.446197516507,11995.822626377098,16518.278926575218,14206.446197516507,14206.446197516507,0.9981764471919323,0.9981764471919323,0.9981764471919323,0.9981764471919323,0.9981764471919323,0.9981764471919323,1.0,1.0,1.0,13960.67001125083
2025-11-01,,14266.630507930515,12138.440150724784,17107.757079163857,14266.630507930515,14266.630507930515,1.0003644985212126,1.0003644985212126,1.0003644985212126,1.0003644985212126,1.0003644985212126,1.0003644985212126,1.0,1.0,1.0,14316.451346516307
2025-12-01,,14325.116138882542,11985.85728021244,16799.804355216434,14325.116138882542,14325.116138882542,0.9999202856933409,0.9999202856933409,0.9999202856933409,0.9999202856933409,0.9999202856933409,0.9999202856933409,1.0,1.0,1.0,14314.191990945674
2026-01-01,,14385.803183653075,12271.620903236508,17246.087543221893,14385.803183653075,14385.803183653075,1.000973020077183,1.000973020077183,1.000973020077183,1.000973020077183,1.000973020077183,1.000973020077183,1.0,1.0,1.0,14520.377278330896
2026-02-01,,14446.747323540108,12317.662095872236,17191.015194663414,14446.747323540108,14446.747323540108,1.000137745884551,1.000137745884551,1.000137745884551,1.000137745884551,1.000137745884551,1.000137745884551,1.0,1.0,1.0,14465.819063755442
2026-03-01,,14502.015528039981,12400.824245232989,17307.378685729247,14502.015528039981,14502.015528039981,1.0014975051668569,1.0014975051668569,1.0014975051668569,1.0014975051668569,1.0014975051668569,1.0014975051668569,1.0,1.0,1.0,14711.449486164918
2026-04-01,,14563.451990898662,12443.023775398404,17485.167432248472,14563.451990898662,14563.451990898662,1.0009503279487442,1.0009503279487442,1.0009503279487442,1.0009503279487442,1.0009503279487442,1.0009503279487442,1.0,1.0,1.0,14696.66910439109
2026-05-01,,14623.154432764957,12412.750585450338,17312.47154877788,14623.154432764957,14623.154432764957,1.0000790653777707,1.0000790653777707,1.0000790653777707,1.0000790653777707,1.0000790653777707,1.0000790653777707,1.0,1.0,1.0,14634.246433361908
2026-06-01,,14685.104089517774,12217.23768109357,17239.071033859072,14685.104089517774,14685.104089517774,0.9991175245692465,0.9991175245692465,0.9991175245692465,0.9991175245692465,0.9991175245692465,0.9991175245692465,1.0,1.0,1.0,14561.235946817382
2026-07-01,,14745.305240574025,12322.519893604094,17039.290126532655,14745.305240574025,14745.305240574025,0.9982462348989596,0.9982462348989596,0.9982462348989596,0.9982462348989596,0.9982462348989596,0.9982462348989596,1.0,1.0,1.0,14498.948575084136
